,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-4,5-19,20-39,40-59,>60,En_cuarentena,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos
21,10865,118,0,0,118,102,0.2711864406779661,"{1: [3755, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0], 0: [4024, 0, 0, 67, 6, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0], 2: [3086, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0]}","[832, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[2668, 0, 0, 30, 2, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0]","[3529, 0, 0, 37, 3, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0]","[2426, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0]","[1410, 0, 0, 15, 1, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]","[9896, 110, 0, 0, 94]",11085,21,1.1652683806946325,1.7741993685160127,1.1915200721695987,6,0,0,0,0,0,0
22,10846,133,0,0,133,106,0.38345864661654133,"{1: [3748, 0, 0, 47, 4, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0], 0: [4012, 0, 0, 76, 3, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0], 2: [3086, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0]}","[831, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[2661, 0, 0, 37, 3, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0]","[3524, 0, 0, 41, 1, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0]","[2422, 0, 0, 31, 3, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0]","[1408, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0]","[9878, 124, 0, 0, 98]",11085,22,1.1828597203428055,1.8073973838520523,1.1726657645466847,7,0,0,0,0,0,0
23,10831,139,1,0,138,115,0.3381294964028777,"{1: [3739, 0, 0, 53, 8, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0], 0: [4008, 0, 0, 74, 12, 0, 1, 0, 0, 0, 0, 0, 41, 0, 0], 2: [3084, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0]}","[829, 0, 0, 10, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","[2654, 0, 0, 43, 8, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0]","[3523, 0, 0, 39, 5, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0]","[2418, 0, 0, 31, 4, 0, 1, 0, 0, 0, 0, 0, 28, 0, 0]","[1407, 0, 0, 15, 2, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]","[9863, 130, 1, 0, 106]",11085,23,1.1712223725755526,1.7641858367162833,1.1749210645015786,20,0,1,1,0,0,0
24,10817,140,2,0,138,128,0.4357142857142857,"{1: [3732, 0, 0, 57, 8, 0, 1, 0, 0, 0, 0, 0, 59, 0, 0], 0: [4004, 0, 0, 67, 6, 0, 1, 0, 0, 0, 0, 0, 52, 0, 0], 2: [3081, 0, 0, 14, 5, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0]}","[829, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0]","[2651, 0, 0, 44, 8, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0]","[3518, 0, 0, 41, 4, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0]","[2415, 0, 0, 30, 3, 0, 1, 0, 0, 0, 0, 0, 32, 0, 0]","[1404, 0, 0, 15, 2, 0, 1, 0, 0, 0, 0, 0, 16, 0, 0]","[9849, 130, 2, 0, 119]",11085,24,1.175191700496166,1.8119079837618404,1.1738385205232296,19,0,2,2,0,0,0
25,10804,143,2,0,141,138,0.5174825174825175,"{1: [3727, 0, 0, 57, 5, 0, 1, 0, 0, 0, 0, 0, 64, 0, 0], 0: [3998, 0, 0, 68, 4, 0, 1, 0, 0, 0, 0, 0, 57, 0, 0], 2: [3079, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0]}","[828, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[2649, 0, 0, 45, 1, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0]","[3513, 0, 0, 43, 3, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0]","[2411, 0, 0, 29, 3, 0, 1, 0, 0, 0, 0, 0, 37, 0, 0]","[1403, 0, 0, 16, 2, 0, 1, 0, 0, 0, 0, 0, 16, 0, 0]","[9836, 133, 2, 0, 129]",11085,25,1.1733874605322507,1.7622913847541724,1.1709517365809652,9,0,2,2,0,0,0
26,10793,147,3,0,144,145,0.5034013605442177,"{1: [3721, 0, 0, 61, 9, 0, 1, 0, 0, 0, 0, 0, 66, 0, 0], 0: [3994, 0, 0, 67, 6, 0, 2, 0, 0, 0, 0, 0, 61, 0, 0], 2: [3078, 0, 0, 16, 3, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0]}","[828, 0, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0]","[2645, 0, 0, 48, 5, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0]","[3508, 0, 0, 46, 7, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0]","[2410, 0, 0, 28, 3, 0, 1, 0, 0, 0, 0, 0, 39, 0, 0]","[1402, 0, 0, 14, 2, 0, 2, 0, 0, 0, 0, 0, 18, 0, 0]","[9826, 136, 3, 0, 135]",11085,26,1.169598556608029,1.7689670726206586,1.1570590888588181,18,0,3,3,0,0,0
27,10784,143,3,0,140,158,0.5314685314685315,"{1: [3715, 0, 0, 65, 7, 0, 1, 0, 0, 0, 0, 0, 68, 0, 0], 0: [3992, 0, 0, 59, 3, 0, 2, 0, 1, 0, 0, 0, 71, 0, 0], 2: [3077, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0]}","[828, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[2642, 0, 0, 45, 2, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0]","[3506, 0, 0, 45, 4, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0]","[2407, 0, 0, 28, 4, 0, 1, 0, 1, 0, 0, 0, 42, 0, 0]","[1401, 0, 0, 15, 1, 0, 2, 0, 0, 0, 0, 0, 18, 0, 0]","[9818, 132, 3, 0, 147]",11085,27,1.1960306720793865,1.7926928281461434,1.1678845286423094,11,1,2,3,0,0,0
28,10772,142,2,1,139,171,0.5422535211267606,"{1: [3713, 0, 0, 64, 1, 0, 1, 0, 1, 0, 0, 0, 71, 0, 0], 0: [3984, 0, 0, 59, 3, 0, 1, 0, 0, 1, 0, 1, 79, 0, 0], 2: [3075, 0, 0, 16, 2, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0]}","[828, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[2638, 0, 0, 44, 2, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0]","[3501, 0, 0, 45, 1, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0]","[2405, 0, 0, 28, 2, 0, 0, 0, 0, 1, 0, 1, 44, 0, 0]","[1400, 0, 0, 15, 1, 0, 2, 0, 1, 0, 0, 0, 19, 0, 0]","[9806, 132, 2, 1, 159]",11085,28,1.175191700496166,1.8005412719891745,1.1836716283265674,6,2,1,3,0,0,0
29,10761,147,2,1,144,177,0.3945578231292517,"{1: [3712, 0, 0, 62, 2, 0, 1, 0, 1, 0, 0, 0, 74, 0, 0], 0: [3975, 0, 0, 66, 8, 0, 1, 0, 0, 1, 0, 1, 81, 0, 0], 2: [3074, 0, 0, 16, 1, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0]}","[827, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[2634, 0, 0, 47, 5, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0]","[3499, 0, 0, 44, 6, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0]","[2402, 0, 0, 30, 0, 0, 0, 0, 0, 1, 0, 1, 45, 0, 0]","[1399, 0, 0, 15, 0, 0, 2, 0, 1, 0, 0, 0, 20, 0, 0]","[9796, 137, 2, 1, 164]",11085,29,1.1649075327018494,1.7767253044654938,1.1726657645466847,11,2,1,2,1,0,0
30,10750,152,2,1,149,183,0.2565789473684211,"{1: [3706, 0, 0, 68, 4, 0, 1, 0, 1, 0, 0, 0, 74, 0, 0], 0: [3970, 0, 0, 65, 8, 0, 1, 0, 1, 1, 0, 1, 87, 0, 0], 2: [3074, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0]}","[827, 0, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[2631, 0, 0, 49, 4, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0]","[3494, 0, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0]","[2400, 0, 0, 31, 4, 0, 0, 0, 0, 1, 0, 1, 46, 0, 0]","[1398, 0, 0, 15, 2, 0, 2, 0, 2, 0, 0, 0, 21, 0, 0]","[9786, 142, 2, 1, 169]",11085,30,1.1736580965268382,1.7825890843482184,1.1780784844384302,12,3,0,2,1,0,0
31,10737,158,2,1,155,190,0.06329113924050633,"{1: [3696, 0, 0, 73, 6, 0, 1, 0, 1, 0, 0, 0, 79, 0, 0], 0: [3969, 0, 0, 65, 3, 0, 1, 0, 1, 1, 0, 1, 88, 0, 0], 2: [3072, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0]}","[827, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[2627, 0, 0, 51, 3, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0]","[3489, 0, 0, 48, 5, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0]","[2398, 0, 0, 31, 1, 0, 0, 0, 0, 1, 0, 1, 48, 0, 0]","[1396, 0, 0, 17, 0, 0, 2, 0, 2, 0, 0, 0, 21, 0, 0]","[9774, 149, 2, 1, 174]",11085,31,1.168786648624267,1.8038791159224177,1.1741993685160126,9,3,0,2,1,0,0
32,10728,162,2,1,159,195,0.11728395061728394,"{1: [3690, 0, 0, 76, 11, 0, 1, 0, 1, 0, 0, 0, 82, 0, 0], 0: [3967, 0, 0, 66, 3, 0, 1, 0, 1, 1, 0, 1, 89, 0, 0], 2: [3071, 0, 0, 17, 3, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0]}","[825, 0, 0, 10, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0]","[2624, 0, 0, 51, 5, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0]","[3488, 0, 0, 48, 4, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0]","[2395, 0, 0, 34, 5, 0, 0, 0, 0, 1, 0, 1, 48, 0, 0]","[1396, 0, 0, 16, 2, 0, 2, 0, 2, 0, 0, 0, 22, 0, 0]","[9765, 153, 2, 1, 179]",11085,32,1.1595850248082995,1.7275597654488046,1.1834009923319802,17,3,0,1,1,0,0
33,10724,160,2,1,157,201,0.14375,"{1: [3688, 0, 0, 72, 4, 0, 1, 0, 1, 0, 0, 0, 88, 0, 0], 0: [3965, 0, 0, 68, 1, 0, 1, 0, 1, 1, 0, 1, 89, 0, 0], 2: [3071, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0]}","[825, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0]","[2623, 0, 0, 49, 1, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0]","[3487, 0, 0, 47, 2, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0]","[2394, 0, 0, 35, 1, 0, 0, 0, 0, 1, 0, 1, 48, 0, 0]","[1395, 0, 0, 17, 0, 0, 2, 0, 2, 0, 0, 0, 22, 0, 0]","[9761, 151, 2, 1, 185]",11085,33,1.1562471808750563,1.7906179521876409,1.1707713125845738,5,3,0,2,1,0,0
34,10718,160,3,1,156,207,0.18125,"{1: [3686, 0, 0, 71, 1, 0, 1, 0, 1, 0, 0, 0, 91, 0, 0], 0: [3961, 0, 0, 70, 2, 0, 2, 0, 1, 1, 0, 1, 90, 0, 0], 2: [3071, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0]}","[825, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]","[2621, 0, 0, 51, 1, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0]","[3483, 0, 0, 50, 1, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0]","[2394, 0, 0, 33, 0, 0, 0, 0, 0, 1, 0, 1, 50, 0, 0]","[1395, 0, 0, 15, 1, 0, 3, 0, 2, 0, 0, 0, 23, 0, 0]","[9756, 149, 3, 1, 191]",11085,34,1.173297248534055,1.8275146594497067,1.1667117726657645,3,3,1,2,1,0,0
35,10708,165,3,1,161,212,0.23636363636363636,"{1: [3684, 0, 0, 73, 2, 0, 1, 0, 1, 0, 0, 0, 91, 0, 0], 0: [3956, 0, 0, 70, 6, 0, 2, 0, 1, 1, 0, 1, 95, 0, 0], 2: [3068, 0, 0, 18, 2, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0]}","[823, 0, 0, 9, 2, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]","[2619, 0, 0, 51, 2, 0, 0, 0, 0, 0, 0, 0, 53, 0, 0]","[3479, 0, 0, 51, 5, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0]","[2392, 0, 0, 35, 1, 0, 0, 0, 0, 1, 0, 1, 50, 0, 0]","[1395, 0, 0, 15, 0, 0, 3, 0, 2, 0, 0, 0, 23, 0, 0]","[9748, 152, 3, 1, 196]",11085,35,1.1697789806044203,1.7584122688317547,1.1688768606224629,10,3,1,3,1,0,0
36,10706,160,3,1,156,219,0.25625,"{1: [3683, 0, 0, 70, 1, 0, 1, 0, 1, 0, 0, 0, 95, 0, 0], 0: [3955, 0, 0, 68, 2, 0, 2, 0, 1, 1, 0, 1, 98, 0, 0], 2: [3068, 0, 0, 18, 1, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0]}","[823, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0]","[2619, 0, 0, 48, 1, 0, 0, 0, 0, 0, 0, 0, 56, 0, 0]","[3477, 0, 0, 52, 2, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0]","[2392, 0, 0, 32, 1, 0, 0, 0, 0, 1, 0, 1, 53, 0, 0]","[1395, 0, 0, 15, 0, 0, 3, 0, 2, 0, 0, 0, 23, 0, 0]","[9747, 146, 3, 1, 203]",11085,36,1.168786648624267,1.801533603969328,1.1562471808750563,4,3,1,3,1,0,0
37,10684,162,3,1,158,239,0.30864197530864196,"{1: [3671, 0, 0, 74, 9, 0, 1, 0, 1, 0, 0, 0, 103, 0, 0], 0: [3948, 0, 0, 63, 4, 0, 2, 0, 1, 1, 0, 1, 110, 0, 0], 2: [3065, 0, 0, 21, 1, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0]}","[821, 0, 0, 10, 2, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0]","[2615, 0, 0, 44, 2, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0]","[3468, 0, 0, 56, 7, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0]","[2388, 0, 0, 32, 1, 0, 0, 0, 0, 1, 0, 1, 57, 0, 0]","[1392, 0, 0, 16, 2, 0, 3, 0, 2, 0, 0, 0, 25, 0, 0]","[9727, 147, 3, 1, 222]",11085,37,1.1698691926026161,1.8373477672530447,1.1734776725304465,14,3,1,3,1,0,0
38,10671,156,3,1,152,258,0.40384615384615385,"{1: [3667, 0, 0, 70, 4, 0, 1, 0, 1, 0, 0, 0, 111, 0, 0], 0: [3944, 0, 0, 61, 7, 0, 2, 0, 2, 1, 0, 1, 116, 0, 0], 2: [3060, 0, 0, 21, 6, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0]}","[819, 0, 0, 10, 1, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]","[2612, 0, 0, 39, 4, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0]","[3465, 0, 0, 55, 4, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0]","[2385, 0, 0, 32, 5, 0, 0, 0, 0, 1, 0, 1, 60, 0, 0]","[1390, 0, 0, 16, 3, 0, 3, 0, 3, 0, 0, 0, 27, 0, 0]","[9716, 139, 3, 1, 241]",11085,38,1.1738385205232296,1.7559765448804692,1.1697789806044203,17,4,0,3,1,0,0
39,10662,155,3,0,152,268,0.4645161290322581,"{1: [3663, 0, 0, 69, 8, 0, 1, 0, 1, 0, 0, 0, 116, 0, 0], 0: [3941, 0, 0, 60, 4, 0, 2, 0, 2, 0, 0, 0, 121, 0, 1], 2: [3058, 0, 0, 23, 2, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0]}","[819, 0, 0, 10, 1, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0]","[2609, 0, 0, 41, 4, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0]","[3463, 0, 0, 54, 5, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0]","[2382, 0, 0, 32, 3, 0, 0, 0, 0, 0, 0, 0, 64, 0, 1]","[1389, 0, 0, 15, 1, 0, 3, 0, 3, 0, 0, 0, 29, 0, 0]","[9709, 137, 3, 0, 251]",11085,39,1.164276048714479,1.7831303563373928,1.1788001804239965,14,4,0,3,1,0,0
40,10653,145,2,0,143,287,0.4068965517241379,"{1: [3655, 0, 0, 68, 6, 0, 1, 0, 1, 0, 0, 0, 125, 0, 0], 0: [3940, 0, 0, 55, 0, 0, 1, 0, 1, 0, 0, 0, 128, 0, 2], 2: [3058, 0, 0, 20, 1, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0]}","[818, 0, 0, 10, 1, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]","[2606, 0, 0, 39, 3, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0]","[3461, 0, 0, 49, 1, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0]","[2380, 0, 0, 31, 2, 0, 0, 0, 0, 0, 0, 0, 67, 0, 1]","[1388, 0, 0, 14, 0, 0, 2, 0, 2, 0, 0, 0, 32, 0, 1]","[9700, 129, 2, 0, 269]",11085,40,1.1727559765448805,1.7843031123139377,1.1723951285520975,7,4,0,3,1,0,0
41,10644,143,2,0,141,298,0.3356643356643357,"{1: [3652, 0, 0, 64, 3, 0, 1, 0, 1, 0, 0, 0, 132, 0, 0], 0: [3934, 0, 0, 58, 1, 0, 1, 0, 1, 0, 0, 0, 131, 0, 2], 2: [3058, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0]}","[817, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]","[2605, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0]","[3460, 0, 0, 46, 1, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0]","[2377, 0, 0, 30, 2, 0, 0, 0, 0, 0, 0, 0, 71, 0, 1]","[1385, 0, 0, 16, 1, 0, 2, 0, 2, 0, 0, 0, 33, 0, 1]","[9692, 127, 2, 0, 279]",11085,41,1.1731168245376635,1.7731168245376636,1.1520974289580515,4,4,0,3,1,0,0
42,10625,156,2,0,154,304,0.42948717948717946,"{1: [3646, 0, 0, 69, 6, 0, 1, 0, 1, 0, 0, 0, 133, 0, 0], 0: [3925, 0, 0, 64, 10, 0, 1, 0, 1, 0, 0, 0, 134, 0, 2], 2: [3054, 0, 0, 21, 2, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0]}","[816, 0, 0, 12, 2, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]","[2600, 0, 0, 41, 2, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0]","[3456, 0, 0, 49, 4, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0]","[2372, 0, 0, 33, 5, 0, 0, 0, 0, 0, 0, 0, 73, 0, 1]","[1381, 0, 0, 19, 5, 0, 2, 0, 2, 0, 0, 0, 34, 0, 1]","[9676, 137, 2, 0, 285]",11085,42,1.1745602165087956,1.7969327920613443,1.1652683806946325,18,4,0,2,1,0,0
43,10615,155,2,0,153,315,0.4967741935483871,"{1: [3643, 0, 0, 70, 4, 0, 1, 0, 1, 0, 0, 0, 135, 0, 0], 0: [3920, 0, 0, 61, 10, 0, 1, 0, 1, 0, 0, 0, 142, 0, 2], 2: [3052, 0, 0, 22, 3, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0]}","[816, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]","[2596, 0, 0, 40, 7, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0]","[3452, 0, 0, 47, 5, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0]","[2371, 0, 0, 34, 2, 0, 0, 0, 0, 0, 0, 0, 73, 0, 1]","[1380, 0, 0, 20, 3, 0, 2, 0, 2, 0, 0, 0, 34, 0, 1]","[9666, 136, 2, 0, 296]",11085,43,1.1705006765899866,1.7885430762291386,1.1783491204330176,17,4,0,3,1,0,0
44,10589,169,2,0,167,327,0.3254437869822485,"{1: [3633, 0, 0, 76, 4, 0, 1, 0, 1, 0, 0, 0, 139, 0, 0], 0: [3906, 0, 0, 67, 10, 0, 1, 0, 1, 0, 0, 0, 150, 0, 2], 2: [3050, 0, 0, 24, 2, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0]}","[814, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]","[2590, 0, 0, 42, 4, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0]","[3444, 0, 0, 54, 5, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0]","[2365, 0, 0, 36, 5, 0, 0, 0, 0, 0, 0, 0, 77, 0, 1]","[1376, 0, 0, 22, 2, 0, 2, 0, 2, 0, 0, 0, 36, 0, 1]","[9642, 150, 2, 0, 306]",11085,44,1.1667117726657645,1.8117275597654487,1.16914749661705,16,4,0,3,1,0,0
45,10580,169,2,0,167,336,0.378698224852071,"{1: [3630, 0, 0, 73, 8, 0, 1, 0, 1, 0, 0, 0, 145, 0, 0], 0: [3901, 0, 0, 69, 7, 0, 1, 0, 1, 0, 0, 0, 153, 0, 2], 2: [3049, 0, 0, 25, 2, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0]}","[814, 0, 0, 13, 2, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0]","[2587, 0, 0, 42, 5, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0]","[3440, 0, 0, 53, 5, 0, 0, 0, 0, 0, 0, 0, 113, 0, 0]","[2364, 0, 0, 36, 2, 0, 0, 0, 0, 0, 0, 0, 78, 0, 1]","[1375, 0, 0, 23, 3, 0, 2, 0, 2, 0, 0, 0, 36, 0, 1]","[9633, 150, 2, 0, 315]",11085,45,1.1694181326116373,1.7534506089309878,1.1649075327018494,17,4,0,3,1,0,0
46,10564,168,2,0,166,353,0.39880952380952384,"{1: [3623, 0, 0, 69, 4, 0, 1, 0, 1, 0, 0, 0, 156, 0, 0], 0: [3897, 0, 0, 70, 2, 0, 1, 0, 1, 0, 0, 0, 156, 0, 2], 2: [3044, 0, 0, 27, 4, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0]}","[814, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0]","[2584, 0, 0, 40, 2, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0]","[3433, 0, 0, 56, 5, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0]","[2360, 0, 0, 35, 1, 0, 0, 0, 0, 0, 0, 0, 83, 0, 1]","[1373, 0, 0, 23, 2, 0, 2, 0, 2, 0, 0, 0, 38, 0, 1]","[9620, 147, 2, 0, 331]",11085,46,1.1806044203879116,1.8004510599909789,1.1696887686062247,10,4,0,3,1,0,0
47,10530,197,2,0,195,358,0.5126903553299492,"{1: [3602, 0, 0, 86, 19, 0, 1, 0, 1, 0, 0, 0, 160, 0, 0], 0: [3889, 0, 0, 77, 10, 0, 1, 0, 1, 0, 0, 0, 157, 0, 2], 2: [3039, 0, 0, 32, 5, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0]}","[810, 0, 0, 15, 3, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0]","[2575, 0, 0, 48, 10, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0]","[3425, 0, 0, 62, 10, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0]","[2353, 0, 0, 41, 8, 0, 0, 0, 0, 0, 0, 0, 84, 0, 1]","[1367, 0, 0, 29, 3, 0, 2, 0, 2, 0, 0, 0, 38, 0, 1]","[9588, 174, 2, 0, 336]",11085,47,1.1566982408660351,1.7997293640054126,1.1656292286874155,34,4,0,3,1,0,0
48,10505,218,1,0,217,362,0.5779816513761468,"{1: [3599, 0, 0, 88, 7, 0, 0, 0, 0, 0, 0, 0, 162, 0, 1], 0: [3877, 0, 0, 87, 9, 0, 1, 0, 1, 0, 0, 0, 159, 0, 2], 2: [3029, 0, 0, 42, 9, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0]}","[807, 0, 0, 18, 3, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0]","[2567, 0, 0, 55, 5, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0]","[3419, 0, 0, 67, 7, 0, 0, 0, 0, 0, 0, 0, 120, 0, 0]","[2349, 0, 0, 45, 4, 0, 0, 0, 0, 0, 0, 0, 84, 0, 1]","[1363, 0, 0, 32, 6, 0, 1, 0, 1, 0, 0, 0, 40, 0, 2]","[9566, 193, 1, 0, 340]",11085,48,1.1782589084348218,1.7998195760036084,1.1784393324312135,25,4,0,3,1,0,0
49,10481,232,1,0,231,372,0.5948275862068966,"{1: [3594, 0, 0, 91, 5, 0, 0, 0, 0, 0, 0, 0, 164, 0, 1], 0: [3865, 0, 0, 93, 12, 0, 1, 0, 1, 0, 0, 0, 165, 0, 2], 2: [3022, 0, 0, 47, 4, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0]}","[805, 0, 0, 18, 1, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0]","[2563, 0, 0, 57, 5, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0]","[3412, 0, 0, 69, 5, 0, 0, 0, 0, 0, 0, 0, 125, 0, 0]","[2344, 0, 0, 49, 4, 0, 0, 0, 0, 0, 0, 0, 85, 0, 1]","[1357, 0, 0, 38, 6, 0, 1, 0, 1, 0, 0, 0, 40, 0, 2]","[9543, 207, 1, 0, 349]",11085,49,1.1901668921966622,1.7658998646820028,1.1656292286874155,21,4,0,3,1,0,0
