,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-4,5-19,20-39,40-59,>60,En_cuarentena,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos
124,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15769]",44277,124,31.554622038530162,47.18339092531111,32.008898525193665,0,1186,0,47,14,0,0
125,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15764]",44277,125,31.657564875669085,47.15990243241412,32.092779546943106,0,1186,0,47,14,0,0
126,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15759]",44277,126,31.5723287485602,47.17440205976015,32.02269801477065,0,1186,0,47,14,0,0
127,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15756]",44277,127,31.57933012625065,47.30903177722068,31.972649456828602,0,1186,0,47,14,0,0
128,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15753]",44277,128,31.714705151658876,47.07545678343158,32.062763963231475,0,1186,0,47,14,0,0
129,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15748]",44277,129,31.640084016532285,47.07505025182375,32.040946766944465,0,1186,0,47,14,0,0
130,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15744]",44277,130,31.609368295051606,47.227364094224995,32.04523793391603,0,1186,0,47,14,0,0
131,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15744]",44277,131,31.649321318065812,47.19883912640874,32.125889287892136,0,1186,0,47,14,0,0
132,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15744]",44277,132,31.666824762291935,47.22487973439935,32.105133590803355,0,1186,0,47,14,0,0
133,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15743]",44277,133,31.581430539557783,47.14208279693746,31.982135194344693,0,1186,0,47,14,0,0
134,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15740]",44277,134,31.594145944847213,47.085710413984685,32.13935000112925,0,1186,0,47,14,0,0
135,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15740]",44277,135,31.62501976195316,47.243376922555726,32.03263545407322,0,1186,0,47,14,0,0
136,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15739]",44277,136,31.70677778530614,47.27224066671184,32.146441719177,0,1186,0,47,14,0,0
137,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15737]",44277,137,31.626894324367054,47.17413103868826,32.06308015448201,0,1186,0,47,14,0,0
138,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15737]",44277,138,31.676355669986673,47.0430471802516,32.060866815728254,0,1186,0,47,14,0,0
139,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,139,31.638480475190278,47.2004878379294,32.00713688822639,0,1186,0,47,14,0,0
140,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,140,31.54294554734964,47.14630620864106,32.04376990310997,0,1186,0,47,14,0,0
141,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,141,31.681053368566072,46.97924430291122,32.051268152765545,0,1186,0,47,14,0,0
142,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,142,31.650337647085394,47.313842401246696,32.11676491180523,0,1186,0,47,14,0,0
143,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,143,31.653205953429545,47.23743704406351,32.07814440906114,0,1186,0,47,14,0,0
144,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,144,31.64157463242767,47.20615669534973,32.09679969284279,0,1186,0,47,14,0,0
145,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,145,31.69842130225625,47.35474399801251,32.04381507328861,0,1186,0,47,14,0,0
146,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,146,31.617160150868397,47.256182668202456,32.03670077015155,0,1186,0,47,14,0,0
147,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,147,31.649908530388238,47.02796034058315,32.09777085168372,0,1186,0,47,14,0,0
148,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,148,31.67100300381688,47.178060844230636,32.08622987103914,0,1186,0,47,14,0,0
149,635,0,0,0,0,43642,0.0,"{0: [109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16304, 0, 454], 2: [495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11797, 0, 312], 1: [31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15541, 0, 420]}","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3462, 0, 250]","[162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10815, 0, 278]","[204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14192, 0, 106]","[146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9953, 0, 232]","[79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5220, 0, 320]","[228, 0, 0, 0, 15735]",44277,149,31.622535402127514,47.291686428619826,32.02570183165074,0,1186,0,47,14,0,0
